id,hoard_id,title,ex_start_date,ex_end_date,buried,b_start_date,b_end_date,contents,notes,location_uri
4553,igch1964,"Oria environs, 30 km. E of Taranto, Calabria",1884,,300 – 281 BC,-300,-281,200+ AR,"2 coins noted in IGCH in addition to 6 [uncertain], which have been counted as 1. Added 192 coins to the hoard contents. Then, the total count comes to 200+ coins",https://www.geonames.org/3171961
4554,igch1965,"Monacizzo, 25 km. SE of Taranto, Calabria",1908,,300 – 280 BC,-300,-280,"2 AV, 66 AR",,https://www.geonames.org/3173188
4829,igch2240,Aidone,1908,,late 3rd cent. BC,-225,-200,48 AE,,https://www.geonames.org/2525761
4555,igch1966,Lucania,1953,,c. 280 BC,-280,-280,230+ AR,"221 coins noted in IGCH in addtion to 9 coins in Thurium (including 1 distater. Added 8 coins to this group). Then, the total count comes to 230+ coins",https://www.geonames.org/3182306
4556,igch1967,South Italy,1969,,c. 280 BC,-280,-280,133+ AR,"112 coins noted in IGCH. Added 21 coins to the hoard contents. Then, the total count comes to 133+ coins",https://www.geonames.org/2525468
4557,igch1968,"Scandale, 15 km. WNW of Croton, Bruttium",1959,,early 3rd cent. BC,-300,-275,"1 EL, 10 AR",,https://www.geonames.org/6541396
4558,igch1969,"Soverato, 25 km. S. of Catanzaro, Bruttium",1914,,early 3rd cent. BC,-300,-275,c. 32 AR,,https://www.geonames.org/6542288
4559,igch1970,Lucania,1957,,early 3rd cent. BC,-300,-275,190+ AR,"189 coins noted in IGCH. Added 1 coin to the hoard contents. Then, the total count comes to 190+ coins",https://www.geonames.org/3182306
4560,igch1971,"Mesagne, 10 km. SW of Brindisi, Calabria",1907,,early 3rd cent. BC,-300,-275,137 AR,,https://www.geonames.org/3173537
4561,igch1972,"Gerace (anc. Locri), Bruttium",1838,,c. 275 BC,-275,-275,AR. Pot hoard,"20 coins noted in IGCH in addition to 3 [uncertain], which have been counted as 1. Then, the total count comes to at least 23 coins",https://www.geonames.org/6540046
4562,igch1973,Gerace (anc. Locri),1906,,c. 275 BC,-275,-275,70+ AR,,https://www.geonames.org/6540046
4563,igch1974,Gerace (anc. Locri),1955,1973,c. 275 BC,-275,-275,"2 AR, c. 34 AE",,https://www.geonames.org/6540046
4564,igch1975,"Taranto , Calabria",1900,1900,c. 272 BC,-272,-272,433 AR,,https://www.geonames.org/3165926
4565,igch1976,Calabria,1887,,c. 272 BC,-272,-272,500+ AR,"427 coins noted in IGCH. Added 73 coins to the hoard contents. Then, the total count comes to 500+ coins",https://www.geonames.org/2523630
4566,igch1977,"Torchiarolo, 15 km. S of Brindisi, Calabria",1926,,c. 270 BC,-270,-270,1849 AR,,https://www.geonames.org/3165535
4567,igch1978,Torchiarolo,1931,1931,c. 270 BC,-270,-270,130 AR,,https://www.geonames.org/6538963
4568,igch1979,"Taranto, Solito, Calabria",1913,,c. 270 BC,-270,-270,13 AR,,https://www.geonames.org/3165926
4569,igch1980,"Metaponto, Lucania",1910,,c. 270 BC,-270,-270,85+ AR,"85 coins noted in IGCH in additon to 2 [uncertain], which have been counted as 1. Then, the total count comes to 87 coins",https://www.geonames.org/3173519
4570,igch1981,"Ruvo (anc. Rubi), 35 km. W of Bari, Apulia, date unknown",,,c. 270 BC,-270,-270,54 AR,,https://www.geonames.org/3168770
4571,igch1982,"Taranto, Calabria",1899,,281 – 271 BC,-281,-271,68 AR,,https://www.geonames.org/3165926
4572,igch1983,"Taranto, Via Principe Amedeo",1896,,c. 280 – 270 BC,-280,-270,7 AR. In a silver pyxis found with silver plate,,https://www.geonames.org/3165926
4573,igch1984,"Taranto environs, Calabria",1922,,c. 270 – 260 BC,-270,-260,c. 100 AR,"91 coins noted in IGCH. Added 9 coins to the hoard contents. Then, the total count comes to c. 100 coins",https://www.geonames.org/3165926
4574,igch1985,"Benevento environs, Samnium",1884,,c. 295 – 265 BC,-295,-265,200+ AR,"24+ coins noted in IGCH. Added 176 coins to the hoard contents. Then, the total count comes to 200+ coins. Note, Neapolis and Nola (10+ st.) are part of ""about 200""",https://www.geonames.org/6542123
4575,igch1986,"Pietrabbondante (anc. Bovianum Vetus), Samnium",1899,,c. 265 – 260 BC,-265,-260,273 AE,,https://www.geonames.org/6537953
4576,igch1987,"S. Eufemia Lamezia, 8 km. SW of Nicastro, Bruttium",1865,,300 – 250 BC,-300,-250,AE. In a tomb with jewelry etc.,"Uncertain count noted in IGCH including 1 [uncertain], which has been counted as 1. Then, the total count comes to 1 coin of a group of at least 2+ coins",https://www.geonames.org/2523265
4577,igch1988,"Lecce dei Marsi, Abruzzi",1954,1954,300 – 250 BC,-300,-250,24 AR,,https://www.geonames.org/3174950
4578,igch1989,"Gioia Tauro, Bruttium",1902,1902,300 – 250 BC ?,-300,-250,"EL, AR. Pot hoard","Uncertain count noted in IGCH including 2 [uncertain], which each has been counted as 1. Then, the total count comes to 2 coins of a group of at least 2+ coins",https://www.geonames.org/2524606
4579,igch1990,"Reggio, S. Caterina, Bruttium",1913,,mid 3rd cent. BC,-275,-225,179+ AE. In irrigation channel; dispersed but 179 recovered,"Uncertain count noted in IGCH including 2 [uncertain], which each has been counted as 1. Added 177 coins to the hoard contents. Then, the total count comes to 179+ coins",https://www.geonames.org/2523630
4580,igch1991,"Gerace (anc. Locri), Bruttium",1959,,mid 3rd cent. BC,-275,-225,c. 30 AE,"28 coins noted in IGCH. Added 2 coins to the hoard contents. Then, the total count comes to c. 30 coins",https://www.geonames.org/6540046
4581,igch1992,"Gioia del Colle, 45 km. NW of Taranto, Apulia",1936,,mid 3rd cent. BC,-275,-225,17 AR,,https://www.geonames.org/3176090
4582,igch1993,"Mottola, 25 km. NW of Taranto, Calabria",1926,,c. 240 BC,-240,-240,96 AR,,https://www.geonames.org/3172499
4583,igch1994,Lucania,1860,,c. 240 – 230 BC,-240,-230,AR,"Uncertain count noted in IGCH including 6 [uncertain], which each has been counted as 1. Then, the total count comes to at least 6 coins",https://www.geonames.org/3182306
4584,igch1995,"Morino, Val Roveto district near Antinum",1860,,c. 240 – 230 BC,-240,-230,c. 300 AE,"Uncertain count noted in IGCH including 8 [uncertain], which each has been counted as 1. Added 292 coins to the hoard contents. Then, the total count comes to c. 300 coins",https://www.geonames.org/6535645
4585,igch1996,"Pisticci, 24 km. W of Metaponto, Lucania",1934,,c. 235 BC,-235,-235,"31 AR, 1 AE",,https://www.geonames.org/6537651
4586,igch1997,"Bernalda, La Cava (anc. Metapontum), Lucania",1934,,c. 235 BC,-235,-235,"179 AR. Pot hoard, dispersed and recovered (in part?)",,https://www.geonames.org/3182153
4587,igch1998,"Taranto, Calabria",1912,,c. 235 BC,-235,-235,126 AR. Pot hoard,,https://www.geonames.org/3165926
4588,igch1999,"Parabita, 35 km. S of Lecce, Calabria",1948,,c. 235 BC,-235,-235,184+ AR (originally c. 9 kg.),,https://www.geonames.org/6538980
4589,igch2000,"Taranto, Calabria",1908,,c. 235 BC,-235,-235,120 AR,,https://www.geonames.org/3165926
4590,igch2001,"Specchia, 40 km. S of Lecce, Calabria",1952,,c. 230 BC,-230,-230,214+ AR,,https://www.geonames.org/2523030
4591,igch2002,"Francavilla Fontana, 35 km. E of Taranto, Calabria",1926,,c. 230 BC,-230,-230,c. 120 AR,"86 coins noted in IGCH. Added 34 coins to the hoard contents. Then, the total count comes to c. 120 coins",https://www.geonames.org/3176603
4592,igch2003,"Surbo, 8 km. N of Lecce, Calabria",1928,,c. 230 BC,-230,-230,63 AR,,https://www.geonames.org/6538988
4830,igch2241,"Barrafranca, 35 km. N of Gela",1909,,late 3rd cent. BC,-225,-200,84 AE,,https://www.geonames.org/6540848
4593,igch2004,"Lecce, Calabria",1961,1962,c. 230 BC,-230,-230,200+ AR,"28 coins noted in IGCH. Added 172 coins to the hoard contents. Then, the total count comes to 200+ coins",https://www.geonames.org/3174953
4594,igch2005,Italy,1862,,c. 230 BC,-230,-230,AE,"6 coins noted in IGCH in addition to 5 [uncertain], which each has been counted as 1. Then, the total count comes to at least 11 coins",https://www.geonames.org/3175395
4595,igch2006,"Taranto, Calabria",1883,,228 BC,-228,-228,1557 AR,,https://www.geonames.org/3165926
4596,igch2007,"Fasano, 50 km. NW of Brindisi, Apulia",1934,,c. 228 BC,-228,-228,179+ AR,,https://www.geonames.org/6540025
4597,igch2008,"Martina Franca, 25 km. N of Tacanto, Apulia",1912,,c. 228 BC,-228,-228,"178 AR, 272 AE",,https://www.geonames.org/6538954
4598,igch2009,South Italy,1969,1969,c. 225 BC,-225,-225,26 AR,,https://www.geonames.org/2525468
4599,igch2010,"Capua, Campania",1857,,c. 225 BC,-225,-225,35 AR,,https://www.geonames.org/3180601
4600,igch2011,"Sessa (anc. Suessa Aurunca), Campania",1930,,c. 220 BC,-220,-220,"35 AR, 3 AE. Pot hoard",,https://www.geonames.org/6538731
4601,igch2012,"Naples (anc. Neapolis) environs, Campania",1931,,c. 220 BC,-220,-220,150+ AR,"150 coins noted in IGCH in addition to 1 [uncertain], which has been counted as 1. Then, the total count comes to 151 coins",https://www.geonames.org/3172394
4602,igch2013,"Motta S. Giovanni, 12 km. S of Reggio, Bruttium",1950,,211 – 208 BC,-211,-208,113 AE. Pot hoard,,https://www.geonames.org/2524043
4603,igch2014,"Locri (mod. Gerace), Bruttium",1951,,211 – 208 BC,-211,-208,27 AR,,https://www.geonames.org/6540046
4604,igch2015,"Canosa di Puglia (anc. Canusium), 18 km. SW of Barletta, Apulia",1911,,211 – 208 BC,-211,-208,128 AR,,https://www.geonames.org/6538940
4605,igch2016,"Taranto, Calabria",1908,,c. 210 BC,-210,-210,151+ AR. In vase with gold jewelry,,https://www.geonames.org/3165926
4606,igch2017,"Reggio, Bruttium",1876,,late 3rd cent. BC,-225,-200,AE. Pot hoard,"Uncertain count noted in IGCH including 1 [uncertain], which has been counted as 1. Then, the total count comes to 1 coin of a group of at least 2+ coins",https://www.geonames.org/2523630
4607,igch2018,"Bruttium, date unknown",,,late 3rd cent. BC,-225,-200,53+ AE,,https://www.geonames.org/2525468
4608,igch2019,"Catanzaro environs, Bruttium",1967,,late 3rd cent. BC,-225,-200,c. 36 AR,,https://www.geonames.org/2525059
4609,igch2020,Catanzaro environs,1969,,late 3rd cent. BC,-225,-200,80+ AR,,https://www.geonames.org/2525059
4610,igch2021,"Tiriolo, 10 km. NW of Catanzaro, Bruttium",1897,,late 3rd cent. BC,-225,-200,731 AR,"719 coins noted in IGCH. Added 12 coins to the hoard contents. Then, the total count comes to 731 coins",https://www.geonames.org/2522930
4611,igch2022,"Peradace, near Tiriolo, 10 km. WNW of Catanzaro, Bruttium",1926,,late 3rd cent. BC,-225,-200,"103+ AR, 6+ AE. Pot hoard",,https://www.geonames.org/2522930
4612,igch2023,"Caulonia, Bruttium",1915,,late 3rd cent. BC,-225,-200,c. 20 AR,"10 coins noted in IGCH. Added 10 coins to the hoard contents. Then, the total count comes to c. 20 coins",https://www.geonames.org/2525053
4613,igch2024,"Capo Vaticano, 25 km. WSW of Vibo, Bruttium",1948,,late 3rd cent. BC,-225,-200,44+ AE,,https://www.geonames.org/6559424
4614,igch2025,"S. Vincenzo la Costa, Bruttium",1957,,late 3rd cent. BC,-225,-200,107 AE. Pot hoard,,https://www.geonames.org/2523242
4615,igch2026,"Rose, 15 km. N of Cosenza, Bruttium",1913,,late 3rd cent. BC,-225,-200,108+ AR,,https://www.geonames.org/2523584
4616,igch2027,"Belmonte, 25 km. SW of Cosenza, Bruttium",1935,,late 3rd cent. BC,-225,-200,23 AR. Pot hoard,,https://www.geonames.org/2525574
4617,igch2028,Bruttium,1929,,late 3rd cent. BC,-225,-200,25 AR,,https://www.geonames.org/2525468
4618,igch2029,"Campana, 45 km. NW of Croton, Bruttium",1934,,216 BC,-216,-216,78 AE. Pot hoard,,https://www.geonames.org/6541745
4619,igch2030,"Salve, near Lecce, Calabria",1930,,late 3rd cent. BC,-225,-200,68+ AR,,https://www.geonames.org/2523539
4620,igch2031,"Cava dei Tirreni, Campania",1907,,late 3rd cent. BC,-225,-200,122 AE. With iron axe,"102 coins noted in IGCH in addition to 20 coins in Syracuse (including 13 Agathocles coins noted. Added 7 coins to this group). Then, the total count comes to 122 coins",https://www.geonames.org/3179337
4621,igch2032,"Isernia (anc. Aesernia), Samnium",1931,,late 3rd cent. BC,-225,-200,270 AE. Pot hoard,,https://www.geonames.org/3175445
4622,igch2033,"Carife (near anc. Aeclanum), 24 km. SE of Benevento, Samnium",1895,,late 3rd cent. BC,-225,-200,"13 AR, 103 AE. In two pots",,https://www.geonames.org/3180517
4623,igch2034,"Ascoli Piceno (anc. Asculum), Picenum",1883,,late 3rd cent. BC,-225,-200,87 AR. Pot hoard,,https://www.geonames.org/3182749
4624,igch2035,"Castagneto, near Teramo, 24 km. SSE of Ascoli Piceno, Picenum",1912,,late 3rd cent. BC,-225,-200,51 AE,,https://www.geonames.org/3179766
4625,igch2036,Castagneto,1896,,late 3rd cent. BC,-225,-200,35 AE. With two bronzes statuettes,,https://www.geonames.org/3179766
4626,igch2039,"Strongoli (anc. Petelia), 25 km. N of Croton, Bruttium",,1954,late 3rd cent. BC,-225,-200,24 AE. In a jug within a tomb,"16 coins noted in IGCH in addition to 8 coins in Petelia (only 7 coins noted. Added 1 coin to this group). Then, the total count comes to 24 coins",https://www.geonames.org/2522990
4627,igch2038,"Metaponto, Lucania",1955,,3rd cent. BC,-300,-201,1042 AE. Pot hoard,,https://www.geonames.org/3173519
4628,igch2039,South Italy,,1954,3rd cent. BC,-300,-201,37 AE,,https://www.geonames.org/2525468
4629,igch2040,South Italy,1955,1959,3rd cent. BC,-300,-201,c. 650 AE,,https://www.geonames.org/2525468
4630,igch2041,"Sovana, 40 km. SW of Orvieto, Etruria",1885,,3rd cent. BC,-300,-201,116 AR,"Uncertain count noted in IGCH including 2 [uncertain], which each has been counted as 1. Added 114 coins to the hoard contents. Then, the total count comes to 116 coins",https://www.geonames.org/3166324
4631,igch2042,"Val d'Orcia, Etruria",1930,,3rd cent. BC,-300,-201,133+ AR,,https://www.geonames.org/3179411
4632,igch2043,"Populonia, Etruria",1939,,3rd cent. BC,-300,-201,"627 AR, 8 AE. Pot hoards; found during digging for iron slag",,https://www.geonames.org/3170169
4633,igch2044,"Gildone, 10 km. SE of Campobasso, Samnium",1946,,3rd cent. BC,-300,-201,AE,"2 coins noted in IGCH in addition to 2 [uncertain], which each has been counted as 1. Then, the total count comes to at least 4 coins",https://www.geonames.org/3176114
4634,igch2045,"Acquaviva delle Fonte, 25 km. S of Bari, Apulia",1903,,3rd cent. BC,-300,-201,240 AR,,https://www.geonames.org/3183494
4636,igch2047,"Morcone, 30 km. NW of Benevento, Samnium",1904,,4th - 3rd cent. BC,-400,-201,AR,"2 coins noted in IGCH. Then, the total count comes to 2 coins of a group of at least 2+ coins",https://www.geonames.org/3172612
4637,igch2048,"Tortoreto, 32 km. ESE of Ascoli Piceno, Picenum",1896,,c. 200 BC,-200,-200,247 AE,,https://www.geonames.org/3165365
4638,igch2049,"Monteriggioni, 12 km. NW of Siena, Etruria",1894,,c. 180 BC,-180,-180,"3 AR, 36 AE. From the Sepus tomb",,https://www.geonames.org/6536850
4639,igch2050,"San Cesario, 16 km. SE of Modena, Gallia Cispadana",1834,,208 – 150 BC,-208,-150,"6 AR, 2 AE",,https://www.geonames.org/3168483
4640,igch2051,"Città Sant' Angelo, 16 km. NW of Pescara, Picenum",1925,,c. 150 BC,-150,-150,"146 AR, 3165 AE",,https://www.geonames.org/3178613
4641,igch2052,"South Italy , date unknown",,,After 148 BC,-148,-98,34+ AE,,https://www.geonames.org/2525468
4642,igch2053,"Caserta environs, Calabria",1890,,c. 146 BC,-146,-146,499 AR,,https://www.geonames.org/3179866
4643,igch2054,Italy,1928,1928,2nd cent. BC,-199,-100,c. 98 AR,,https://www.geonames.org/3175395
4644,igch2055,"Carrara (anc. Luna), Etruria",1860,,c. 80 BC,-80,-80,c. 3500 AR. Pot hoard,"3503 coins noted in IGCH  in addition to 2 [uncertain], which has been counted as 1. Then, the total count comes to 3505 coins",https://www.geonames.org/3180423
4645,igch2056,"Poggio Picenze, 10 km. SE of L'Aquila degli Abruzzi, Picenum",1954,,c. 80 BC,-80,-80,570+ AR,"567 coins noted in IGCH. Added 3 coins to the hoard contents. Then, the total count comes to 570+ coins",https://www.geonames.org/3170450
4646,igch2057,"Battaglia, near Campli, 16 km. SE of Ascoli Piceno, Picenum",1893,,After 77 BC,-77,-27,40 AR,"3 coins noted in IGCH in addition to c. 36 coins (includig 1 in Apamea. Added 35 coins to this group) and 1 [uncertain], which has been counted as 1. Then, the total count comes to 40 coins",https://www.geonames.org/3182278
4647,igch2058,"Strongoli (anc. Petelia), 25 km. N of Croton, Bruttium",1880,,1st cent. BC ?,-99,0,"1 EL, 6 AR, 4 AE. From a plundered tomb",,https://www.geonames.org/2522990
4648,igch2059,Selinunte,1888,,c. 500 BC,-500,-500,70 AR,,https://www.geonames.org/2523164
4649,igch2060,Lentini,1906,,c. 500 BC,-500,-500,2 AR,,https://www.geonames.org/2524410
4650,igch2061,"Calatabiano, 5 km. SW of Taormina",,1946,c. 500 BC,-500,-500,8+ AR,,https://www.geonames.org/6539195
4651,igch2062,Messina,1895,,c. 493 BC,-493,-493,c. 186 AR. Found during road work,,https://www.geonames.org/2524170
4652,igch2063,"Bolognetta, 20 km. SE of Palermo",1945,,c. 490 BC,-490,-490,c. 100 AR. Pot hoard,"22 coins noted in IGCH. Added 78 coins to the hoard contents. Then, the total count comes to c. 100 coins",https://www.geonames.org/6539120
4653,igch2064,Schisò (anc. Naxus),1853,,490 – 480 BC,-490,-480,c. 26 AR. Pot hoard,"Uncertain count noted in IGCH including 3 [uncertain], which each has been counted as 1. Added 23 coins to the hoard contents. Then, the total count comes to c. 26 coins",https://www.geonames.org/2524622
4654,igch2065,Messina,1875,,489 – 479 BC,-489,-479,36+ AR,,https://www.geonames.org/2524170
4655,igch2066,Gela,1956,,c. 485 BC,-485,-485,c. 1076 AR. Pot hoard,"868 (Griffo) coins in addition to 1 [uncertain], which has been counted as 1 and 2 coins (probably intrusive), and 850 (Jenkins) coins noted in IGCH. Added  205-226 coins to the coin hoards. Then, the total count comes to c. 1076 coins",https://www.geonames.org/6541964
4657,igch2068,Passo di Piazza (anc. Gela),1934,,c. 480 – 478 BC,-480,-478,45 AR,,https://www.geonames.org/2524653
4658,igch2069,"Serra Orlando (anc. Morgantina), 4 km. NE of Piazza Armerina",1957,,490 – 470 BC,-490,-470,3 AR. Probably a hoard fallen from upper story of house,,https://www.geonames.org/2524052
